"","x"
"41642","23:53:11.250"
"41643","23:53:11.375"
"41644","23:53:11.500"
"41645","23:53:11.625"
"41646","23:53:11.750"
"41647","23:53:11.875"
"41648","23:53:12.000"
"41649","23:53:12.125"
"41650","23:53:12.250"
"41651","23:53:12.375"
"41652","23:53:12.500"
"41653","23:53:12.625"
"41654","23:53:12.750"
"41655","23:53:12.875"
"41656","23:53:13.000"
"41657","23:53:13.125"
"41658","23:53:13.250"
"41659","23:53:13.375"
"41660","23:53:13.500"
"41661","23:53:13.625"
"41662","23:53:13.750"
"41663","23:53:13.875"
"41664","23:53:14.000"
"41665","23:53:14.125"
"41666","23:53:14.250"
"41667","23:53:14.375"
"41668","23:53:14.500"
"41669","23:53:14.625"
"41670","23:53:14.750"
"41671","23:53:14.875"
"41672","23:53:15.000"
"41673","23:53:15.125"
"41674","23:53:15.250"
"41675","23:53:15.375"
"41676","23:53:15.500"
"41677","23:53:15.625"
"41678","23:53:15.750"
"41679","23:53:15.875"
"41680","23:53:16.000"
"41681","23:53:16.125"
"41682","23:53:16.250"
"41683","23:53:16.375"
"41684","23:53:16.500"
"41685","23:53:16.625"
"41686","23:53:16.750"
"41687","23:53:16.875"
"41688","23:53:17.000"
"41689","23:53:17.125"
"41690","23:53:17.250"
"41691","23:53:17.375"
"41692","23:53:17.500"
"41693","23:53:17.625"
"41694","23:53:17.750"
"41695","23:53:17.875"
"41696","23:53:18.000"
"41697","23:53:18.125"
"41698","23:53:18.250"
"41699","23:53:18.375"
"41700","23:53:18.500"
"41701","23:53:18.625"
"41702","23:53:18.750"
"41703","23:53:18.875"
"41704","23:53:19.000"
"41705","23:53:19.125"
"41706","23:53:19.250"
"41707","23:53:19.375"
"41708","23:53:19.500"
"41709","23:53:19.625"
"41710","23:53:19.750"
"41711","23:53:19.875"
"41712","23:53:20.000"
"41713","23:53:20.125"
"41714","23:53:20.250"
"41715","23:53:20.375"
"41716","23:53:20.500"
"41717","23:53:20.625"
"41718","23:53:20.750"
"41719","23:53:20.875"
"41720","23:53:21.000"
"41721","23:53:21.125"
"41722","23:53:21.250"
"41723","23:53:21.375"
"41724","23:53:21.500"
"41725","23:53:21.625"
"41726","23:53:21.750"
"41727","23:53:21.875"
"41728","23:53:22.000"
"41729","23:53:22.125"
"41730","23:53:22.250"
"41731","23:53:22.375"
"41732","23:53:22.500"
"41733","23:53:22.625"
"41734","23:53:22.750"
"41735","23:53:22.875"
"41736","23:53:23.000"
"41737","23:53:23.125"
"41738","23:53:23.250"
"41739","23:53:23.375"
"41740","23:53:23.500"
"41741","23:53:23.625"
"41742","23:53:23.750"
"41743","23:53:23.875"
"41744","23:53:24.000"
"41745","23:53:24.125"
"41746","23:53:24.250"
"41747","23:53:24.375"
"41748","23:53:24.500"
"41749","23:53:24.625"
"41750","23:53:24.750"
"41751","23:53:24.875"
"41752","23:53:25.000"
"41753","23:53:25.125"
"41754","23:53:25.250"
"41755","23:53:25.375"
"41756","23:53:25.500"
"41757","23:53:25.625"
"41758","23:53:25.750"
"41759","23:53:25.875"
"41760","23:53:26.000"
"41761","23:53:26.125"
"41762","23:53:26.250"
"41763","23:53:26.375"
"41764","23:53:26.500"
"41765","23:53:26.625"
"41766","23:53:26.750"
"41767","23:53:26.875"
"41768","23:53:27.000"
"41769","23:53:27.125"
"41770","23:53:27.250"
"41771","23:53:27.375"
"41772","23:53:27.500"
"41773","23:53:27.625"
"41774","23:53:27.750"
"41775","23:53:27.875"
"41776","23:53:28.000"
"41777","23:53:28.125"
"41778","23:53:28.250"
"41779","23:53:28.375"
"41780","23:53:28.500"
"41781","23:53:28.625"
"41782","23:53:28.750"
"41783","23:53:28.875"
"41784","23:53:29.000"
"41785","23:53:29.125"
"41786","23:53:29.250"
"41787","23:53:29.375"
"41788","23:53:29.500"
"41789","23:53:29.625"
"41790","23:53:29.750"
"41791","23:53:29.875"
"41792","23:53:30.000"
"41793","23:53:30.125"
"41794","23:53:30.250"
"41795","23:53:30.375"
"41796","23:53:30.500"
"41797","23:53:30.625"
"41798","23:53:30.750"
"41799","23:53:30.875"
"41800","23:53:31.000"
"41801","23:53:31.125"
"41802","23:53:31.250"
"41803","23:53:31.375"
"41804","23:53:31.500"
"41805","23:53:31.625"
"41806","23:53:31.750"
"41807","23:53:31.875"
"41808","23:53:32.000"
"41809","23:53:32.125"
"41810","23:53:32.250"
"41811","23:53:32.375"
"41812","23:53:32.500"
"41813","23:53:32.625"
"41814","23:53:32.750"
"41815","23:53:32.875"
"41816","23:53:33.000"
"41817","23:53:33.125"
"41818","23:53:33.250"
"41819","23:53:33.375"
"41820","23:53:33.500"
"41821","23:53:33.625"
"41822","23:53:33.750"
"41823","23:53:33.875"
"41824","23:53:34.000"
"41825","23:53:34.125"
"41826","23:53:34.250"
"41827","23:53:34.375"
"41828","23:53:34.500"
"41829","23:53:34.625"
"41830","23:53:34.750"
"41831","23:53:34.875"
"41832","23:53:35.000"
"41833","23:53:35.125"
"41834","23:53:35.250"
"41835","23:53:35.375"
"41836","23:53:35.500"
"41837","23:53:35.625"
"41838","23:53:35.750"
"41839","23:53:35.875"
"41840","23:53:36.000"
"41841","23:53:36.125"
"41842","23:53:36.250"
"41843","23:53:36.375"
"41844","23:53:36.500"
"41845","23:53:36.625"
"41846","23:53:36.750"
"41847","23:53:36.875"
"41848","23:53:37.000"
"41849","23:53:37.125"
"41850","23:53:37.250"
"41851","23:53:37.375"
"41852","23:53:37.500"
"41853","23:53:37.625"
"41854","23:53:37.750"
"41855","23:53:37.875"
"41856","23:53:38.000"
"41857","23:53:38.125"
"41858","23:53:38.250"
"41859","23:53:38.375"
"41860","23:53:38.500"
"41861","23:53:38.625"
"41862","23:53:38.750"
"41863","23:53:38.875"
"41864","23:53:39.000"
"41865","23:53:39.125"
"41866","23:53:39.250"
"41867","23:53:39.375"
"41868","23:53:39.500"
"41869","23:53:39.625"
"41870","23:53:39.750"
"41871","23:53:39.875"
"41872","23:53:40.000"
"41873","23:53:40.125"
"41874","23:53:40.250"
"41875","23:53:40.375"
"41876","23:53:40.500"
"41877","23:53:40.625"
"41878","23:53:40.750"
"41879","23:53:40.875"
"41880","23:53:41.000"
"41881","23:53:41.125"
"41882","23:53:41.250"
"41883","23:53:41.375"
"41884","23:53:41.500"
"41885","23:53:41.625"
"41886","23:53:41.750"
"41887","23:53:41.875"
"41888","23:53:42.000"
"41889","23:53:42.125"
"41890","23:53:42.250"
"41891","23:53:42.375"
"41892","23:53:42.500"
"41893","23:53:42.625"
"41894","23:53:42.750"
"41895","23:53:42.875"
"41896","23:53:43.000"
"41897","23:53:43.125"
"41898","23:53:43.250"
"41899","23:53:43.375"
"41900","23:53:43.500"
"41901","23:53:43.625"
"41902","23:53:43.750"
"41903","23:53:43.875"
"41904","23:53:44.000"
"41905","23:53:44.125"
"41906","23:53:44.250"
"41907","23:53:44.375"
"41908","23:53:44.500"
"41909","23:53:44.625"
"41910","23:53:44.750"
"41911","23:53:44.875"
"41912","23:53:45.000"
"41913","23:53:45.125"
"41914","23:53:45.250"
"41915","23:53:45.375"
"41916","23:53:45.500"
"41917","23:53:45.625"
"41918","23:53:45.750"
"41919","23:53:45.875"
"41920","23:53:46.000"
"41921","23:53:46.125"
"41922","23:53:46.250"
"41923","23:53:46.375"
"41924","23:53:46.500"
"41925","23:53:46.625"
"41926","23:53:46.750"
"41927","23:53:46.875"
"41928","23:53:47.000"
"41929","23:53:47.125"
"41930","23:53:47.250"
"41931","23:53:47.375"
"41932","23:53:47.500"
"41933","23:53:47.625"
"41934","23:53:47.750"
"41935","23:53:47.875"
"41936","23:53:48.000"
"41937","23:53:48.125"
"41938","23:53:48.250"
"41939","23:53:48.375"
"41940","23:53:48.500"
"41941","23:53:48.625"
"41942","23:53:48.750"
"41943","23:53:48.875"
"41944","23:53:49.000"
"41945","23:53:49.125"
"41946","23:53:49.250"
"41947","23:53:49.375"
"41948","23:53:49.500"
"41949","23:53:49.625"
"41950","23:53:49.750"
"41951","23:53:49.875"
"41952","23:53:50.000"
"41953","23:53:50.125"
"41954","23:53:50.250"
"41955","23:53:50.375"
"41956","23:53:50.500"
"41957","23:53:50.625"
"41958","23:53:50.750"
"41959","23:53:50.875"
"41960","23:53:51.000"
"41961","23:53:51.125"
"41962","23:53:51.250"
"41963","23:53:51.375"
"41964","23:53:51.500"
"41965","23:53:51.625"
"41966","23:53:51.750"
"41967","23:53:51.875"
"41968","23:53:52.000"
"41969","23:53:52.125"
"41970","23:53:52.250"
"41971","23:53:52.375"
"41972","23:53:52.500"
"41973","23:53:52.625"
"41974","23:53:52.750"
"41975","23:53:52.875"
"41976","23:53:53.000"
"41977","23:53:53.125"
"41978","23:53:53.250"
"41979","23:53:53.375"
"41980","23:53:53.500"
"41981","23:53:53.625"
"41982","23:53:53.750"
"41983","23:53:53.875"
"41984","23:53:54.000"
"41985","23:53:54.125"
"41986","23:53:54.250"
"41987","23:53:54.375"
"41988","23:53:54.500"
"41989","23:53:54.625"
"41990","23:53:54.750"
"41991","23:53:54.875"
"41992","23:53:55.000"
"41993","23:53:55.125"
"41994","23:53:55.250"
"41995","23:53:55.375"
"41996","23:53:55.500"
"41997","23:53:55.625"
"41998","23:53:55.750"
"41999","23:53:55.875"
"42000","23:53:56.000"
"42001","23:53:56.125"
"42002","23:53:56.250"
"42003","23:53:56.375"
"42004","23:53:56.500"
"42005","23:53:56.625"
"42006","23:53:56.750"
"42007","23:53:56.875"
"42008","23:53:57.000"
"42009","23:53:57.125"
"42010","23:53:57.250"
"42011","23:53:57.375"
"42012","23:53:57.500"
"42013","23:53:57.625"
"42014","23:53:57.750"
"42015","23:53:57.875"
"42016","23:53:58.000"
"42017","23:53:58.125"
"42018","23:53:58.250"
"42019","23:53:58.375"
"42020","23:53:58.500"
"42021","23:53:58.625"
"42022","23:53:58.750"
"42023","23:53:58.875"
"42024","23:53:59.000"
"42025","23:53:59.125"
"42026","23:53:59.250"
"42027","23:53:59.375"
"42028","23:53:59.500"
"42029","23:53:59.625"
"42030","23:53:59.750"
"42031","23:53:59.875"
"42032","23:54:00.000"
"42033","23:54:00.125"
"42034","23:54:00.250"
"42035","23:54:00.375"
"42036","23:54:00.500"
"42037","23:54:00.625"
"42038","23:54:00.750"
"42039","23:54:00.875"
"42040","23:54:01.000"
"42041","23:54:01.125"
"42042","23:54:01.250"
"42043","23:54:01.375"
"42044","23:54:01.500"
"42045","23:54:01.625"
"42046","23:54:01.750"
"42047","23:54:01.875"
"42048","23:54:02.000"
"42049","23:54:02.125"
"42050","23:54:02.250"
"42051","23:54:02.375"
"42052","23:54:02.500"
"42053","23:54:02.625"
"42054","23:54:02.750"
"42055","23:54:02.875"
"42056","23:54:03.000"
"42057","23:54:03.125"
"42058","23:54:03.250"
"42059","23:54:03.375"
"42060","23:54:03.500"
"42061","23:54:03.625"
"42062","23:54:03.750"
"42063","23:54:03.875"
"42064","23:54:04.000"
"42065","23:54:04.125"
"42066","23:54:04.250"
"42067","23:54:04.375"
"42068","23:54:04.500"
"42069","23:54:04.625"
"42070","23:54:04.750"
"42071","23:54:04.875"
"42072","23:54:05.000"
"42073","23:54:05.125"
"42074","23:54:05.250"
"42075","23:54:05.375"
"42076","23:54:05.500"
"42077","23:54:05.625"
"42078","23:54:05.750"
"42079","23:54:05.875"
"42080","23:54:06.000"
"42081","23:54:06.125"
"42082","23:54:06.250"
"42083","23:54:06.375"
"42084","23:54:06.500"
"42085","23:54:06.625"
"42086","23:54:06.750"
"42087","23:54:06.875"
"42088","23:54:07.000"
"42089","23:54:07.125"
"42090","23:54:07.250"
"42091","23:54:07.375"
"42092","23:54:07.500"
"42093","23:54:07.625"
"42094","23:54:07.750"
"42095","23:54:07.875"
"42096","23:54:08.000"
"42097","23:54:08.125"
"42098","23:54:08.250"
"42099","23:54:08.375"
"42100","23:54:08.500"
"42101","23:54:08.625"
"42102","23:54:08.750"
"42103","23:54:08.875"
"42104","23:54:09.000"
"42105","23:54:09.125"
"42106","23:54:09.250"
"42107","23:54:09.375"
"42108","23:54:09.500"
"42109","23:54:09.625"
"42110","23:54:09.750"
"42111","23:54:09.875"
"42112","23:54:10.000"
"42113","23:54:10.125"
"42114","23:54:10.250"
"42115","23:54:10.375"
"42116","23:54:10.500"
"42117","23:54:10.625"
"42118","23:54:10.750"
"42119","23:54:10.875"
"42120","23:54:11.000"
"42121","23:54:11.125"
"42122","23:54:11.250"
"42123","23:54:11.375"
"42124","23:54:11.500"
"42125","23:54:11.625"
"42126","23:54:11.750"
"42127","23:54:11.875"
"42128","23:54:12.000"
"42129","23:54:12.125"
"42130","23:54:12.250"
"42131","23:54:12.375"
"42132","23:54:12.500"
"42133","23:54:12.625"
"42134","23:54:12.750"
"42135","23:54:12.875"
"42136","23:54:13.000"
"42137","23:54:13.125"
"42138","23:54:13.250"
"42139","23:54:13.375"
"42140","23:54:13.500"
"42141","23:54:13.625"
"42142","23:54:13.750"
"42143","23:54:13.875"
"42144","23:54:14.000"
"42145","23:54:14.125"
"42146","23:54:14.250"
"42147","23:54:14.375"
"42148","23:54:14.500"
"42149","23:54:14.625"
"42150","23:54:14.750"
"42151","23:54:14.875"
"42152","23:54:15.000"
"42153","23:54:15.125"
"42154","23:54:15.250"
"42155","23:54:15.375"
"42156","23:54:15.500"
"42157","23:54:15.625"
"42158","23:54:15.750"
"42159","23:54:15.875"
"42160","23:54:16.000"
"42161","23:54:16.125"
"42162","23:54:16.250"
"42163","23:54:16.375"
"42164","23:54:16.500"
"42165","23:54:16.625"
"42166","23:54:16.750"
"42167","23:54:16.875"
"42168","23:54:17.000"
"42169","23:54:17.125"
"42170","23:54:17.250"
"42171","23:54:17.375"
"42172","23:54:17.500"
"42173","23:54:17.625"
"42174","23:54:17.750"
"42175","23:54:17.875"
"42176","23:54:18.000"
"42177","23:54:18.125"
"42178","23:54:18.250"
"42179","23:54:18.375"
"42180","23:54:18.500"
"42181","23:54:18.625"
"42182","23:54:18.750"
"42183","23:54:18.875"
"42184","23:54:19.000"
"42185","23:54:19.125"
"42186","23:54:19.250"
"42187","23:54:19.375"
"42188","23:54:19.500"
"42189","23:54:19.625"
"42190","23:54:19.750"
"42191","23:54:19.875"
"42192","23:54:20.000"
"42193","23:54:20.125"
"42194","23:54:20.250"
"42195","23:54:20.375"
"42196","23:54:20.500"
"42197","23:54:20.625"
"42198","23:54:20.750"
"42199","23:54:20.875"
"42200","23:54:21.000"
"42201","23:54:21.125"
"42202","23:54:21.250"
"42203","23:54:21.375"
"42204","23:54:21.500"
"42205","23:54:21.625"
"42206","23:54:21.750"
"42207","23:54:21.875"
"42208","23:54:22.000"
"42209","23:54:22.125"
"42210","23:54:22.250"
"42211","23:54:22.375"
"42212","23:54:22.500"
"42213","23:54:22.625"
"42214","23:54:22.750"
"42215","23:54:22.875"
"42216","23:54:23.000"
"42217","23:54:23.125"
"42218","23:54:23.250"
"42219","23:54:23.375"
"42220","23:54:23.500"
"42221","23:54:23.625"
"42222","23:54:23.750"
"42223","23:54:23.875"
"42224","23:54:24.000"
"42225","23:54:24.125"
"42226","23:54:24.250"
"42227","23:54:24.375"
"42228","23:54:24.500"
"42229","23:54:24.625"
"42230","23:54:24.750"
"42231","23:54:24.875"
"42232","23:54:25.000"
"42233","23:54:25.125"
"42234","23:54:25.250"
"42235","23:54:25.375"
"42236","23:54:25.500"
"42237","23:54:25.625"
"42238","23:54:25.750"
"42239","23:54:25.875"
"42240","23:54:26.000"
"42241","23:54:26.125"
"42242","23:54:26.250"
"42243","23:54:26.375"
"42244","23:54:26.500"
"42245","23:54:26.625"
"42246","23:54:26.750"
"42247","23:54:26.875"
"42248","23:54:27.000"
"42249","23:54:27.125"
"42250","23:54:27.250"
"42251","23:54:27.375"
"42252","23:54:27.500"
"42253","23:54:27.625"
"42254","23:54:27.750"
"42255","23:54:27.875"
"42256","23:54:28.000"
"42257","23:54:28.125"
"42258","23:54:28.250"
"42259","23:54:28.375"
"42260","23:54:28.500"
"42261","23:54:28.625"
"42262","23:54:28.750"
"42263","23:54:28.875"
"42264","23:54:29.000"
"42265","23:54:29.125"
"42266","23:54:29.250"
"42267","23:54:29.375"
"42268","23:54:29.500"
"42269","23:54:29.625"
"42270","23:54:29.750"
"42271","23:54:29.875"
"42272","23:54:30.000"
"42273","23:54:30.125"
"42274","23:54:30.250"
"42275","23:54:30.375"
"42276","23:54:30.500"
"42277","23:54:30.625"
"42278","23:54:30.750"
"42279","23:54:30.875"
"42280","23:54:31.000"
"42281","23:54:31.125"
"42282","23:54:31.250"
"42283","23:54:31.375"
"42284","23:54:31.500"
"42285","23:54:31.625"
"42286","23:54:31.750"
"42287","23:54:31.875"
"42288","23:54:32.000"
"42289","23:54:32.125"
"42290","23:54:32.250"
"42291","23:54:32.375"
"42292","23:54:32.500"
"42293","23:54:32.625"
"42294","23:54:32.750"
"42295","23:54:32.875"
"42296","23:54:33.000"
"42297","23:54:33.125"
"42298","23:54:33.250"
"42299","23:54:33.375"
"42300","23:54:33.500"
"42301","23:54:33.625"
"42302","23:54:33.750"
"42303","23:54:33.875"
"42304","23:54:34.000"
"42305","23:54:34.125"
"42306","23:54:34.250"
"42307","23:54:34.375"
"42308","23:54:34.500"
"42309","23:54:34.625"
"42310","23:54:34.750"
"42311","23:54:34.875"
"42312","23:54:35.000"
"42313","23:54:35.125"
"42314","23:54:35.250"
"42315","23:54:35.375"
"42316","23:54:35.500"
"42317","23:54:35.625"
"42318","23:54:35.750"
"42319","23:54:35.875"
"42320","23:54:36.000"
"42321","23:54:36.125"
"42322","23:54:36.250"
"42323","23:54:36.375"
"42324","23:54:36.500"
"42325","23:54:36.625"
"42326","23:54:36.750"
"42327","23:54:36.875"
"42328","23:54:37.000"
"42329","23:54:37.125"
"42330","23:54:37.250"
"42331","23:54:37.375"
"42332","23:54:37.500"
"42333","23:54:37.625"
"42334","23:54:37.750"
"42335","23:54:37.875"
"42336","23:54:38.000"
"42337","23:54:38.125"
"42338","23:54:38.250"
"42339","23:54:38.375"
"42340","23:54:38.500"
"42341","23:54:38.625"
"42342","23:54:38.750"
"42343","23:54:38.875"
"42344","23:54:39.000"
"42345","23:54:39.125"
"42346","23:54:39.250"
"42347","23:54:39.375"
"42348","23:54:39.500"
"42349","23:54:39.625"
"42350","23:54:39.750"
"42351","23:54:39.875"
"42352","23:54:40.000"
"42353","23:54:40.125"
"42354","23:54:40.250"
"42355","23:54:40.375"
"42356","23:54:40.500"
"42357","23:54:40.625"
"42358","23:54:40.750"
"42359","23:54:40.875"
"42360","23:54:41.000"
"42361","23:54:41.125"
"42362","23:54:41.250"
"42363","23:54:41.375"
"42364","23:54:41.500"
"42365","23:54:41.625"
"42366","23:54:41.750"
"42367","23:54:41.875"
"42368","23:54:42.000"
"42369","23:54:42.125"
"42370","23:54:42.250"
"42371","23:54:42.375"
"42372","23:54:42.500"
"42373","23:54:42.625"
"42374","23:54:42.750"
"42375","23:54:42.875"
"42376","23:54:43.000"
"42377","23:54:43.125"
"42378","23:54:43.250"
"42379","23:54:43.375"
"42380","23:54:43.500"
"42381","23:54:43.625"
"42382","23:54:43.750"
"42383","23:54:43.875"
"42384","23:54:44.000"
"42385","23:54:44.125"
"42386","23:54:44.250"
"42387","23:54:44.375"
"42388","23:54:44.500"
"42389","23:54:44.625"
"42390","23:54:44.750"
"42391","23:54:44.875"
"42392","23:54:45.000"
"42393","23:54:45.125"
"42394","23:54:45.250"
"42395","23:54:45.375"
"42396","23:54:45.500"
"42397","23:54:45.625"
"42398","23:54:45.750"
"42399","23:54:45.875"
"42400","23:54:46.000"
"42401","23:54:46.125"
"42402","23:54:46.250"
"42403","23:54:46.375"
"42404","23:54:46.500"
"42405","23:54:46.625"
"42406","23:54:46.750"
"42407","23:54:46.875"
"42408","23:54:47.000"
"42409","23:54:47.125"
"42410","23:54:47.250"
"42411","23:54:47.375"
"42412","23:54:47.500"
"42413","23:54:47.625"
"42414","23:54:47.750"
"42415","23:54:47.875"
"42416","23:54:48.000"
"42417","23:54:48.125"
"42418","23:54:48.250"
"42419","23:54:48.375"
"42420","23:54:48.500"
"42421","23:54:48.625"
"42422","23:54:48.750"
"42423","23:54:48.875"
"42424","23:54:49.000"
"42425","23:54:49.125"
"42426","23:54:49.250"
"42427","23:54:49.375"
"42428","23:54:49.500"
"42429","23:54:49.625"
"42430","23:54:49.750"
"42431","23:54:49.875"
"42432","23:54:50.000"
"42433","23:54:50.125"
"42434","23:54:50.250"
"42435","23:54:50.375"
"42436","23:54:50.500"
"42437","23:54:50.625"
"42438","23:54:50.750"
"42439","23:54:50.875"
"42440","23:54:51.000"
"42441","23:54:51.125"
"42442","23:54:51.250"
"42443","23:54:51.375"
"42444","23:54:51.500"
"42445","23:54:51.625"
"42446","23:54:51.750"
"42447","23:54:51.875"
"42448","23:54:52.000"
"42449","23:54:52.125"
"42450","23:54:52.250"
"42451","23:54:52.375"
"42452","23:54:52.500"
"42453","23:54:52.625"
"42454","23:54:52.750"
"42455","23:54:52.875"
"42456","23:54:53.000"
"42457","23:54:53.125"
"42458","23:54:53.250"
"42459","23:54:53.375"
"42460","23:54:53.500"
"42461","23:54:53.625"
"42462","23:54:53.750"
"42463","23:54:53.875"
"42464","23:54:54.000"
"42465","23:54:54.125"
"42466","23:54:54.250"
"42467","23:54:54.375"
"42468","23:54:54.500"
"42469","23:54:54.625"
"42470","23:54:54.750"
"42471","23:54:54.875"
"42472","23:54:55.000"
"42473","23:54:55.125"
"42474","23:54:55.250"
"42475","23:54:55.375"
"42476","23:54:55.500"
"42477","23:54:55.625"
"42478","23:54:55.750"
"42479","23:54:55.875"
"42480","23:54:56.000"
"42481","23:54:56.125"
"42482","23:54:56.250"
"42483","23:54:56.375"
"42484","23:54:56.500"
"42485","23:54:56.625"
"42486","23:54:56.750"
"42487","23:54:56.875"
"42488","23:54:57.000"
"42489","23:54:57.125"
"42490","23:54:57.250"
"42491","23:54:57.375"
"42492","23:54:57.500"
"42493","23:54:57.625"
"42494","23:54:57.750"
"42495","23:54:57.875"
"42496","23:54:58.000"
"42497","23:54:58.125"
"42498","23:54:58.250"
"42499","23:54:58.375"
"42500","23:54:58.500"
"42501","23:54:58.625"
"42502","23:54:58.750"
"42503","23:54:58.875"
"42504","23:54:59.000"
"42505","23:54:59.125"
"42506","23:54:59.250"
"42507","23:54:59.375"
"42508","23:54:59.500"
"42509","23:54:59.625"
"42510","23:54:59.750"
"42511","23:54:59.875"
"42512","23:55:00.000"
"42513","23:55:00.125"
"42514","23:55:00.250"
"42515","23:55:00.375"
"42516","23:55:00.500"
"42517","23:55:00.625"
"42518","23:55:00.750"
"42519","23:55:00.875"
"42520","23:55:01.000"
"42521","23:55:01.125"
"42522","23:55:01.250"
